"person","year","labinc","wt","age","hours","male","married","pp"
1744,2014,91204.71,1016717,54,2340,1,0,0
6785,2014,49647.54,129343,54,2080,1,1,1
5630,2014,23952.75,268625,50,2455,1,0,0
5629,2014,12897.64,268625,50,1976,1,0,0
4840,2014,24505.51,589579,52,2080,1,0,1
6135,2014,27637.79,126224,54,3382,1,0,0
10471,2014,47491.25,124618,52,3120,1,0,0
5366,2014,27637.79,756307,53,2444,1,1,0
2766,2014,52511.8,703432,52,2080,1,0,0
7154,2014,36850.39,334658,51,3210,1,1,0
4237,2014,46062.99,727527,52,1650,1,0,0
9030,2014,19807.08,147983,55,2080,1,1,1
3693,2014,38692.91,1044632,52,1716,1,0,1
5613,2014,27637.79,184431,52,3380,1,0,1
4204,2014,20267.71,305422,55,2080,1,1,0
3055,2014,32244.09,570614,51,2340,1,1,1
3521,2014,23031.49,717788,51,3638,1,0,0
10438,2014,13818.9,103768,54,3555,1,0,0
1817,2014,36850.39,224228,50,1665,1,0,0
5141,2014,46062.99,254907,55,2080,1,1,0
11939,2014,12897.64,537593,51,2288,1,0,0
3881,2014,22906.2,542420,52,1924,1,0,0
9215,2014,81070.86,115960,54,2448,1,0,1
1179,2014,13266.14,916734,52,1250,0,1,0
6680,2014,27637.79,117990,53,1820,1,0,1
7855,2014,36850.39,118215,54,2376,1,0,0
8026,2014,35785.36,235918,52,2080,1,0,0
1171,2014,26716.53,686179,52,2960,1,0,0
8657,2014,31322.83,131786,54,2080,1,0,0
4633,2014,84755.9,949298,55,2200,1,1,0
2977,2014,18425.2,506259,52,3672,1,0,0
1910,2014,54107.43,741482,54,1820,1,0,1
3103,2014,35007.87,820258,51,2080,1,1,0
3722,2014,55275.59,825248,53,2756,1,1,0
484,2014,23031.49,792676,53,3120,1,0,0
10199,2014,36850.39,129011,54,2080,1,0,1
8726,2014,36850.39,124551,53,2080,1,1,0
7805,2014,10133.86,197166,55,2430,1,0,0
8959,2014,32244.09,121814,54,2600,1,1,0
8676,2014,23031.49,115033,54,2150,1,0,0
12008,2014,34086.61,784153,54,1710,1,0,1
7965,2014,64488.18,246672,53,3948,1,1,0
4433,2014,31609.04,124583,54,1300,1,0,0
8868,2014,15661.42,92244,51,2080,1,0,1
8704,2014,55275.59,142138,52,3550,1,0,1
11887,2014,36850.39,829574,55,2080,1,1,0
5514,2014,25795.27,681990,50,2600,1,0,1
11806,2014,52419.68,680218,50,2120,1,1,1
7516,2014,53433.07,220831,54,2960,1,0,0
1998,2014,36850.39,681951,52,2080,1,1,0
4969,2014,38692.91,169268,53,2080,1,0,0
4762,2014,30401.57,549492,52,2080,0,0,1
6960,2014,49748.03,122102,50,2080,1,0,0
7714,2014,41456.69,114541,51,2080,1,0,0
12081,2014,54354.32,693731,53,1664,1,0,1
2584,2014,28559.05,675495,50,1640,1,0,0
2582,2014,46062.99,720228,53,4116,1,0,0
4158,2014,35007.87,647742,51,3200,1,1,0
8877,2014,70015.74,118364,52,5200,1,1,0
1464,2014,47905.51,898518,51,2350,1,1,1
1417,2014,27637.79,610240,50,2080,1,1,0
2343,2014,50669.29,638613,54,2080,1,1,1
7873,2014,15661.42,138100,51,1820,1,0,1
5144,2014,36850.39,827149,53,2350,1,1,0
408,2014,50669.29,728142,53,1200,1,1,1
8930,2014,84755.9,98836,54,2080,1,0,1
2005,2014,96732.27,736904,50,2756,1,1,0
12125,2014,50669.29,186760,53,3390,1,1,1
4623,2014,62645.66,764936,51,2080,1,1,1
4669,2014,42377.95,703990,50,2080,1,1,1
774,2014,34086.61,1027185,55,2600,1,0,0
4390,2014,55275.59,753372,50,3060,1,1,0
5316,2014,59881.88,654930,53,2080,1,1,1
929,2014,41456.69,768515,50,2080,1,1,1
1925,2014,75543.3,816451,53,2704,1,1,0
1978,2014,85815.34,736904,51,2080,1,0,1
4643,2014,53433.07,584385,52,2080,1,1,0
2024,2014,92125.98,731854,54,2860,1,0,0
6938,2014,109629.9,118340,50,2080,1,1,1
10078,2014,46062.99,137006,50,2296,1,0,1
9095,2014,44220.47,132379,55,2080,0,0,0
6861,2014,47616.18,288244,53,5172,1,0,0
1245,2014,13818.9,729163,53,2000,1,0,1
3958,2014,41456.69,225682,54,4160,1,0,1
747,2014,38273.73,709043,51,2080,1,0,1
1235,2014,43299.21,632877,52,2340,1,1,0
1319,2014,47905.51,636329,52,3172,1,1,0
2302,2014,119763.8,685602,53,2340,1,1,1
6141,2014,84755.9,160515,55,2080,1,1,0
10499,2014,64488.18,110500,51,2180,1,1,1
4707,2014,86598.41,740993,50,2080,1,1,1
6317,2014,18425.2,241188,54,2860,1,0,0
5907,2014,69094.48,131031,52,2080,1,0,0
42,2014,55275.59,779731,51,2080,1,1,1
4858,2014,73700.78,660232,54,2080,1,1,1
3578,2014,68173.22,673569,51,2340,1,1,0
11227,2014,30401.57,319861,55,3120,1,1,0
8179,2014,69094.48,262106,54,2965,1,1,0
5396,2014,59881.88,655984,54,3640,1,1,0
4409,2014,33165.35,807147,54,2080,1,1,0
2732,2014,41456.69,665810,52,2080,1,0,0
1988,2014,46062.99,855479,55,2340,1,1,1
5538,2014,21188.97,177590,51,2340,1,0,1
5034,2014,30429.13,823464,53,3120,1,1,0
8177,2014,57118.11,262106,54,3432,1,1,0
3114,2014,29480.31,997239,54,2080,1,0,1
8301,2014,40535.43,149891,52,1960,1,1,0
5625,2014,42009.45,655722,52,2448,1,1,0
2173,2014,55275.59,778178,54,2080,1,0,1
763,2014,38692.91,184123,52,2644,1,0,0
5399,2014,61724.4,515299,52,2860,1,1,0
6138,2014,57118.11,181554,51,2080,1,1,0
9814,2014,47905.51,153099,50,2080,1,1,0
11904,2014,23031.49,201384,53,2080,1,0,1
690,2014,36850.39,664997,53,2860,1,0,0
2051,2014,24874.01,676979,50,2080,1,1,0
7534,2014,45141.73,147987,50,2600,1,1,1
3961,2014,33165.35,852604,52,2080,1,1,1
7517,2014,21188.97,220831,53,2080,1,0,0
9569,2014,20267.71,107891,51,3040,1,0,0
7871,2014,49136.53,212559,52,3420,1,1,1
6759,2014,13818.9,564677,50,2392,1,1,1
7080,2014,66330.7,152202,53,2080,1,0,1
7149,2014,40535.43,319959,53,4680,1,0,0
1827,2014,19162.2,684356,52,2080,1,0,0
1573,2014,51590.55,142718,54,1880,1,0,1
2323,2014,82913.38,589964,51,3420,1,1,0
3333,2014,52511.8,882184,53,2080,1,1,1
9918,2014,54452.14,167661,53,2496,1,0,1
2920,2014,110551.2,1049850,53,3120,1,1,0
9607,2014,9212.598,125457,54,1498,1,0,0
2479,2014,32671.55,593064,53,2080,1,1,0
7843,2014,55275.59,117903,54,2080,1,1,0
47,2014,82913.38,993375,55,2600,1,1,0
919,2014,24874.01,818704,55,2080,1,1,1
284,2014,136346.4,128843,55,2992,1,1,1
3512,2014,27637.79,809533,50,1820,0,1,0
1585,2014,70015.74,717291,52,2080,1,0,0
11914,2014,44220.47,711824,55,2080,1,1,0
3760,2014,311858.6,726787,51,1820,1,1,0
11924,2014,75543.3,721693,55,3640,1,1,1
6837,2014,46062.99,282660,54,2080,1,0,0
11908,2014,95516.21,824929,54,2912,1,0,1
1899,2014,27637.79,1110387,55,1760,1,1,0
336,2014,11055.12,213462,51,2760,1,1,1
8698,2014,89362.2,321578,51,2860,1,1,0
638,2014,92125.98,725264,53,2080,1,1,1
1134,2014,46062.99,778805,52,2340,1,1,0
3620,2014,46062.99,751542,53,1248,1,1,1
10580,2014,25795.27,115985,55,2080,1,0,0
3219,2014,68173.22,815922,53,2100,1,1,0
1473,2014,58039.36,915128,54,3120,1,0,1
5033,2014,90283.45,761763,54,2080,1,1,1
5545,2014,27637.79,899692,55,2080,1,1,0
4630,2014,147401.6,750249,51,2600,1,0,1
2976,2014,74622.04,572087,51,3120,1,1,0
903,2014,32244.09,812795,52,1040,1,1,0
3353,2014,55275.59,664826,53,2912,1,0,1
7629,2014,73700.78,203843,53,2124,1,1,1
5329,2014,52511.8,899605,53,2600,1,1,1
4234,2014,42377.95,688091,50,2496,1,0,0
3195,2014,46523.62,827294,54,2600,1,1,1
4278,2014,74622.04,804297,55,3120,1,1,1
5463,2014,25795.27,555755,52,2080,1,1,0
4081,2014,44220.47,649514,50,2280,1,1,0
5653,2014,24874.01,855392,51,2080,1,1,1
5418,2014,69094.48,532403,52,2600,1,0,1
1577,2014,46062.99,726958,54,895,1,1,0
5679,2014,13818.9,842500,55,2080,1,0,0
5759,2014,23952.75,315979,50,1290,1,0,1
6909,2014,47905.51,365776,51,3235,1,1,0
1626,2014,82913.38,655629,51,2334,1,0,1
1718,2014,138189,212812,54,3120,1,1,1
4586,2014,52511.8,762655,50,2080,1,0,0
559,2014,119763.8,866964,54,2340,1,1,1
1872,2014,51590.55,972875,55,2600,1,0,1
686,2014,75543.3,659293,51,3120,1,1,1
8228,2014,64488.18,117250,51,2496,1,1,1
6679,2014,22934.76,117990,54,2120,1,0,1
320,2014,73700.78,852983,54,2600,1,1,0
2209,2014,65409.44,189744,51,2496,1,1,1
9230,2014,62645.66,115960,53,2392,1,1,0
378,2014,23031.49,183098,53,2080,1,0,0
4321,2014,97653.53,154251,53,2656,1,1,1
1372,2014,46062.99,532904,52,2080,1,0,1
1425,2014,41456.69,673208,52,2600,1,0,0
3440,2014,76464.56,836014,53,2496,1,1,1
908,2014,42377.95,936454,53,1520,1,1,1
1975,2014,15661.42,736904,50,1040,1,0,0
8146,2014,35007.87,184083,50,2080,1,1,1
1060,2014,32244.09,904834,55,2672,1,0,1
4531,2014,115157.5,824665,54,2300,1,1,1
5727,2014,49748.03,92244,51,2895,1,1,0
7208,2014,27637.79,180767,55,2080,1,1,0
7972,2014,18425.2,90683,51,3470,1,0,0
4056,2014,51590.55,796264,54,2080,1,1,1
6863,2014,50669.29,274382,52,2600,1,1,1
8107,2014,46062.99,105124,55,2912,1,0,1
5017,2014,124370.1,855601,55,2340,1,1,1
5493,2014,42301.48,677317,55,2080,1,1,1
4961,2014,92125.98,730628,52,3883,1,1,1
7283,2014,25795.27,223729,51,2080,0,0,1
5145,2014,46062.99,900606,55,3380,1,0,1
7368,2014,50669.29,194608,54,2080,0,0,1
9674,2014,110551.2,100254,52,2600,1,1,1
8036,2014,69094.48,153010,54,2080,0,0,0
817,2014,119763.8,888867,50,2340,1,1,1
5451,2014,80610.23,525789,53,2340,1,1,1
8304,2014,82913.38,194528,55,2340,1,1,1
9190,2014,64488.18,102214,54,2340,1,0,1
2728,2014,69094.48,871544,55,3155,1,1,1
5285,2014,27637.79,560387,54,2200,0,0,0
7209,2014,12160.63,134602,53,1928,0,1,0
8931,2014,73700.78,80226,52,2080,0,1,1
9057,2014,27637.79,142402,50,3224,0,0,1
2074,2014,49748.03,696850,53,2080,0,1,1
2481,2014,24874.01,683182,55,2080,1,1,0
7472,2014,96732.27,264838,54,2080,1,0,0
8859,2014,34086.61,119917,51,3224,1,1,0
5543,2014,341155.4,826310,53,2810,1,1,1
4305,2014,114533.2,767947,51,740,0,1,0
3438,2014,24874.01,173120,50,2080,0,0,1
2098,2014,33165.35,642364,53,2080,0,0,0
4780,2014,23031.49,651173,55,2080,0,1,1
3774,2014,9505.558,793168,55,1664,0,0,0
3324,2014,92586.6,288513,55,3120,1,1,1
7126,2014,43299.21,211312,55,2600,0,1,1
7297,2014,72779.52,244274,54,2080,1,0,1
4897,2014,115157.5,741030,53,2080,1,1,1
4785,2014,19346.46,705579,52,2080,0,1,1
2995,2014,27637.79,594469,54,2080,0,1,1
7394,2014,55275.59,195015,52,2080,0,1,1
6500,2014,69094.48,111005,53,2600,1,0,0
12126,2014,10133.86,221084,50,2080,0,0,0
3740,2014,18425.2,603133,53,2080,0,0,0
7991,2014,82913.38,105227,55,2496,1,1,1
9285,2014,17503.94,103330,52,2080,1,0,0
8559,2014,73700.78,247979,53,2080,1,1,1
6223,2014,6448.818,215203,50,2080,0,0,0
8871,2014,24874.01,128856,53,2080,1,1,0
8663,2014,35007.87,131786,54,2080,1,1,1
4901,2014,29480.31,723867,55,2080,1,1,1
6414,2014,16582.68,123498,55,2096,0,0,0
3593,2014,57394.48,673926,51,2600,1,1,1
7615,2014,44220.47,170128,51,2080,0,0,1
1958,2014,50669.29,740809,54,2080,1,1,1
1207,2014,14740.16,183051,55,1862,0,0,0
4133,2014,30401.57,637002,51,2080,0,0,0
4231,2014,11863.06,776176,50,2080,0,0,1
419,2014,33902.36,783213,51,2179,1,0,1
1351,2014,27637.79,715108,50,2080,1,0,1
10311,2014,55275.59,150722,53,2444,1,0,0
5551,2014,17503.94,781505,50,3120,0,0,1
7326,2014,32244.09,236923,51,2540,1,0,0
2014,2014,27637.79,731854,54,2080,1,1,1
8661,2014,36850.39,141757,52,2340,1,1,1
8679,2014,33165.35,123548,54,960,0,1,0
3627,2014,62645.66,818284,55,2080,1,1,1
1873,2014,55275.59,768883,51,3224,1,0,0
2591,2014,34086.61,610546,52,3120,0,1,1
1441,2014,6448.818,143657,51,2080,0,0,0
296,2014,32107.77,746199,52,2288,1,1,0
2263,2014,41456.69,255095,52,2080,1,0,1
6648,2014,59881.88,342965,55,2600,1,1,0
12083,2014,23031.49,507971,53,2080,0,0,0
1931,2014,41917.32,637776,53,2480,1,0,0
1011,2014,58960.63,726457,52,2444,1,1,1
8790,2014,51590.55,91836,54,1645,1,0,1
93,2014,45141.73,678551,50,2080,1,0,0
5857,2014,76464.56,128988,55,2080,1,0,1
6334,2014,20267.71,190556,54,2080,0,1,1
10584,2014,27637.79,112719,53,2080,1,1,0
3374,2014,100417.3,685230,52,2600,1,0,1
8509,2014,50669.29,121482,53,2080,1,1,1
392,2014,63566.92,858482,55,2256,1,0,1
3088,2014,55275.59,784595,51,2080,1,0,1
5412,2014,86598.41,676587,54,2080,1,1,1
4668,2014,160299.2,699166,54,3120,1,1,1
3561,2014,49748.03,744022,50,2926,1,1,1
3063,2014,46062.99,821965,53,2250,1,1,0
8433,2014,59881.88,229091,51,3993,1,1,1
4369,2014,31322.83,768849,55,2340,1,0,1
10479,2014,53433.07,132324,50,3120,1,0,1
10154,2014,44220.47,97319,52,2080,1,1,0
6405,2014,11976.38,191634,50,2080,0,1,0
7379,2014,81992.12,245367,53,2080,1,1,0
6347,2014,37771.65,358525,50,2496,1,1,0
5307,2014,36850.39,763429,55,2080,1,1,1
1957,2014,75219.02,995691,55,2080,1,1,1
5745,2014,50669.29,107167,51,2912,1,0,0
6224,2014,29480.31,234585,54,2340,1,0,0
8964,2014,62092.91,162758,50,2325,1,1,1
1338,2014,33165.35,676924,54,2340,1,0,1
9097,2014,59881.88,95675,51,2335,1,1,0
3554,2014,53433.07,907746,50,2080,0,0,1
394,2014,16582.68,187251,53,1544,1,0,0
3330,2014,128976.4,805792,50,2912,1,1,1
4731,2014,24461.29,863970,55,2080,1,1,1
4269,2014,27637.79,155214,55,2080,1,1,0
10327,2014,41456.69,132323,51,3952,1,1,0
5296,2014,33165.35,798109,55,2080,1,0,1
6507,2014,59501.27,337633,51,1610,1,0,0
4327,2014,40535.43,727532,50,2236,1,1,1
7837,2014,27637.79,261622,53,2252,1,1,1
9327,2014,29480.31,134760,53,2600,1,0,0
8950,2014,11055.12,153122,50,3396,1,0,1
2541,2014,64488.18,715965,53,3120,1,1,0
802,2014,30659.52,875069,53,2080,1,1,0
10128,2014,32244.09,123772,52,2120,1,0,0
7259,2014,64488.18,187931,50,5460,0,1,1
8578,2014,24874.01,139218,52,2080,0,0,0
8500,2014,16582.68,191634,50,2080,0,0,0
6220,2014,23031.49,174746,53,2080,0,0,0
1867,2014,59881.88,830930,52,2496,1,1,0
7828,2014,20267.71,438183,50,2080,0,0,0
5922,2014,6448.818,244076,53,2496,1,0,0
1890,2014,32244.09,732270,51,2080,1,0,0
6770,2014,41456.69,260610,52,2080,1,1,0
3888,2014,64488.18,720533,51,3380,1,1,0
4348,2014,147401.6,835753,50,3348,1,0,0
4335,2014,53433.07,796091,55,2080,1,1,0
5885,2014,57578.73,129565,50,2080,1,1,0
8793,2014,44220.47,91836,54,2080,1,0,1
5356,2014,35744.88,587339,52,2080,1,1,0
5755,2014,29480.31,91709,54,2080,1,0,1
1054,2014,38692.91,855474,53,2080,1,1,1
12090,2014,50392.91,534434,51,2288,1,1,0
3598,2014,49748.03,852726,55,2080,1,1,0
6062,2014,60803.14,237890,51,2080,1,1,1
513,2014,73700.78,363040,53,2860,1,1,1
10037,2014,13818.9,80507,53,2080,0,1,0
762,2014,95811.02,118932,54,2860,1,1,1
5203,2014,71858.26,186881,51,4732,1,1,1
1267,2014,53433.07,654682,52,2080,1,0,1
3592,2014,58039.36,679756,52,3120,1,1,1
6095,2014,64488.18,324983,50,3640,1,1,1
12201,2014,23952.75,174503,51,2080,0,0,1
1085,2014,52134.09,991963,54,2754,1,0,1
3594,2014,18651.2,769611,55,2080,0,0,0
7663,2014,101338.6,186469,52,2496,0,1,0
5509,2014,13818.9,666928,54,2080,0,1,0
3052,2014,46062.99,789673,55,2080,1,1,0
2070,2014,50669.29,752454,54,2080,0,1,1
7548,2014,18425.2,210299,54,2080,0,0,0
5291,2014,32244.09,636218,52,2288,1,1,1
478,2014,23031.49,819611,54,1300,0,1,0
2269,2014,18425.2,230568,53,1980,1,1,0
1863,2014,26716.53,856673,55,2340,0,1,1
2085,2014,48366.14,676979,50,2704,1,0,0
5931,2014,46062.99,298701,52,2080,1,0,1
2174,2014,6063.731,468057,52,730,0,1,0
4036,2014,38324.41,735112,50,2080,1,1,0
1888,2014,9212.598,576640,53,2496,0,0,0
3571,2014,26716.53,615849,51,2080,1,1,1
9761,2014,96732.27,165992,51,4160,1,1,0
7087,2014,73700.78,152202,53,2080,1,0,1
2517,2014,31322.83,899660,51,2080,1,1,0
10238,2014,52511.8,143071,50,2080,0,0,1
417,2014,57118.11,949532,54,2080,1,1,1
9316,2014,30401.57,172900,53,2080,1,0,1
473,2014,27085.04,858286,54,2080,1,0,0
3563,2014,34371.28,793164,55,2080,1,1,1
8620,2014,27637.79,214989,53,704,1,0,1
3963,2014,44220.47,852604,52,1920,1,1,0
711,2014,46062.99,772476,53,1976,1,0,1
8421,2014,64488.18,106381,51,2096,1,0,1
7550,2014,41456.69,242204,51,2184,0,0,1
10566,2014,31322.83,99196,54,2944,1,0,0
7945,2014,14740.16,108764,51,2080,0,0,1
8936,2014,29111.81,133484,50,2080,1,1,1
8986,2014,101338.6,127532,55,2080,1,1,0
7211,2014,59881.88,177943,50,2080,0,0,0
8588,2014,69094.48,109031,52,2288,1,1,1
6498,2014,47905.51,141162,55,2496,1,0,0
7046,2014,55275.59,245485,50,3224,0,1,1
9339,2014,40134.72,215215,53,2496,1,1,1
4809,2014,35929.13,586464,52,2016,0,0,1
6478,2014,22720.98,129840,52,2424,1,1,0
4149,2014,70937,173920,55,2080,0,0,1
6327,2014,18425.2,117478,52,2080,0,0,1
5743,2014,11055.12,125418,55,2184,0,0,0
2990,2014,9212.598,549492,52,980,0,1,1
8504,2014,70937,213231,51,2080,1,1,1
9044,2014,25795.27,165232,51,2496,1,1,0
1280,2014,42377.95,771805,54,2240,1,1,1
2778,2014,11055.12,593350,54,1300,0,0,0
488,2014,75543.3,682102,51,2864,1,1,0
313,2014,38692.91,858129,51,2100,1,1,0
2578,2014,22110.23,726641,53,2160,1,1,0
8582,2014,41456.69,97319,52,2080,1,1,0
5732,2014,27637.79,82917,51,1510,0,1,0
400,2014,69094.48,641087,53,2080,0,1,1
11909,2014,46062.99,680019,51,3120,0,0,0
2097,2014,36850.39,815020,55,2340,1,1,0
2816,2014,92125.98,707726,54,2080,1,1,1
4904,2014,35007.87,506259,52,1040,1,1,1
832,2014,13818.9,272769,52,560,1,0,0
11889,2014,41456.69,874679,50,2496,1,1,1
6847,2014,22110.23,270615,51,2496,0,0,0
9913,2014,30622.67,133923,55,2080,0,0,0
3737,2014,71858.26,603133,53,2496,0,1,1
2211,2014,51590.55,191376,54,2600,0,0,0
11793,2014,46062.99,1162915,53,2080,1,1,1
4338,2014,44681.1,741808,52,2600,1,1,0
5280,2014,27637.79,442757,52,2496,0,1,1
4042,2014,70476.37,796134,54,2080,1,1,0
2802,2014,64488.18,653812,51,2184,1,1,1
8872,2014,52511.8,153810,52,2632,1,0,1
541,2014,34086.61,807849,52,1680,1,0,1
2647,2014,165826.8,145787,55,2522,1,1,0
4849,2014,19346.46,649109,51,2080,0,0,0
6779,2014,59881.88,153052,55,2080,1,1,0
6807,2014,36850.39,97834,51,3131,0,0,0
2159,2014,92125.98,267026,55,2496,1,0,1
4165,2014,101338.6,774256,51,2490,1,1,0
5611,2014,40535.43,268625,50,2600,1,0,0
860,2014,28559.05,948563,53,2080,1,0,0
1438,2014,23952.75,186549,52,840,0,0,1
9998,2014,44220.47,137471,53,4160,1,0,1
1386,2014,46984.25,194034,54,2860,1,1,1
9687,2014,28559.05,115987,53,2080,1,1,1
671,2014,27637.79,208714,52,1820,1,1,0
12112,2014,45141.73,575921,53,2340,1,1,1
5580,2014,66330.7,603869,51,2080,1,0,1
2595,2014,49642.39,975936,55,2080,1,1,0
5317,2014,50669.29,584848,51,2650,0,1,1
5456,2014,29480.31,662505,50,2640,1,0,0
4216,2014,47905.51,853647,50,3060,1,1,0
1835,2014,36850.39,144451,54,2080,1,1,0
8268,2014,59881.88,102538,50,1820,1,1,0
2059,2014,18425.2,567897,51,2600,1,1,0
2135,2014,50669.29,698516,52,2496,1,1,0
5778,2014,36850.39,102306,51,2080,1,0,1
5184,2014,44220.47,841416,50,1690,1,1,1
2223,2014,76464.56,646979,53,2080,1,0,1
5847,2014,21188.97,172793,52,1472,1,1,0
1029,2014,14740.16,182070,51,1225,0,1,1
2602,2014,69094.48,675495,50,4680,1,1,0
3194,2014,61263.77,888166,53,2724,1,0,1
5864,2014,64488.18,104844,54,3640,1,1,0
9061,2014,18425.2,132323,51,3640,1,0,0
2716,2014,45591.6,177865,54,2120,1,1,0
9776,2014,66330.7,152902,55,3380,1,1,1
1811,2014,64488.18,148646,52,2460,1,1,0
1293,2014,36850.39,170368,55,2080,0,1,0
8406,2014,37771.65,127666,55,3072,1,1,0
10085,2014,11055.12,112194,52,3380,1,1,0
5267,2014,47205.35,650153,55,2080,1,1,0
9977,2014,18425.2,128831,50,2080,1,1,1
1292,2014,14740.16,284259,51,510,1,1,0
9069,2014,36850.39,109248,54,2080,1,1,1
6765,2014,57118.11,156166,51,2080,0,0,0
12158,2014,49748.03,146879,50,2496,1,0,0
8255,2014,60858.27,101274,52,3560,1,1,0
8689,2014,30401.57,284469,53,2080,1,0,1
5063,2014,22110.23,797159,52,1456,0,1,0
7512,2014,50669.29,288413,55,2600,1,1,1
251,2014,25120.91,692582,52,2496,1,1,1
6021,2014,7370.078,413043,55,1560,1,0,0
202,2014,14740.16,731854,54,1532,1,0,0
4813,2014,95811.02,650644,50,2600,1,1,0
1384,2014,25795.27,170770,51,2548,1,0,0
803,2014,11055.12,673381,52,1290,0,1,0
2808,2014,29000,766449,50,520,0,1,0
2386,2014,78307.08,185101,53,2860,1,1,1
9951,2014,32244.09,204652,51,3380,0,0,1
9933,2014,72779.52,175352,52,2080,1,1,0
3039,2014,42377.95,764967,54,2160,1,1,0
1077,2014,18425.2,914853,55,720,0,1,0
6390,2014,18000,221657,54,3860,1,0,0
6840,2014,61724.4,292677,50,2220,1,1,0
5252,2014,27637.79,601078,52,2600,1,0,0
4156,2014,90283.45,573209,52,3640,1,1,0
5558,2014,34086.61,632824,52,2080,1,1,1
3492,2014,55275.59,700583,51,2310,1,0,0
8856,2014,33165.35,92244,51,3640,1,1,1
2143,2014,70937,808287,53,2704,1,1,0
6988,2014,27637.79,201900,54,3120,1,0,0
7521,2014,56196.84,220831,53,2600,1,1,1
11956,2014,84755.9,674243,52,2496,1,1,1
4779,2014,27637.79,650644,51,3010,1,1,1
3532,2014,14740.16,780616,55,1200,0,1,0
5494,2014,30862.2,631133,52,1955,1,1,1
2779,2014,58039.36,707726,54,2600,1,1,1
2631,2014,46062.99,698183,54,950,1,1,0
9043,2014,30401.57,165232,50,2740,1,1,0
2805,2014,27169.88,232252,52,1820,1,1,0
7559,2014,124370.1,151578,51,4224,1,0,0
7196,2014,33165.35,374431,55,2887,1,1,1
3949,2014,48826.77,265012,55,520,1,1,0
732,2014,29480.31,873935,55,3536,1,0,0
12111,2014,36850.39,684506,52,1040,1,1,0
185,2014,63566.92,685887,50,2600,1,0,0
6952,2014,37771.65,672631,51,2080,0,0,0
9646,2014,80149.6,158660,52,3380,1,1,1
9952,2014,149244.1,163677,51,4088,1,0,0
4572,2014,54354.32,762555,51,2080,1,1,1
1812,2014,50669.29,206979,50,1960,1,1,0
7182,2014,18425.2,328897,54,560,1,0,0
420,2014,34547.24,853647,50,1920,1,1,0
7806,2014,39614.17,237456,52,2196,0,0,0
5220,2014,92125.98,672498,51,2720,1,1,1
1595,2014,9212.598,717291,52,1120,1,0,1
4117,2014,36850.39,515479,53,2808,1,1,0
7424,2014,108708.6,168911,53,2860,1,1,0
3927,2014,52511.8,713431,55,2080,0,1,1
6173,2014,78307.08,244322,52,3120,1,1,0
1218,2014,77385.82,283601,50,3172,1,0,0
3214,2014,40535.43,735539,51,2080,1,0,1
8383,2014,13818.9,187961,54,2080,0,0,1
8240,2014,35143.52,152768,51,2080,1,1,0
6838,2014,81070.86,304045,52,2080,1,0,0
6860,2014,42377.95,217880,51,2400,1,0,0
6873,2014,77385.82,324900,53,2580,1,0,1
7400,2014,35007.87,263773,54,2392,1,0,1
6077,2014,57655.2,437137,50,2772,1,0,0
8879,2014,35007.87,118364,51,2600,1,1,0
6907,2014,62645.66,365776,51,2080,1,0,0
8957,2014,6448.818,128532,53,652,1,1,0
5430,2014,47905.51,736792,55,2548,1,1,1
5845,2014,18425.2,111613,54,2080,1,1,0
629,2014,39614.17,725264,53,4372,1,1,0
6651,2014,50669.29,88401,52,2080,0,0,0
4067,2014,7779.117,623523,53,1848,1,1,0
717,2014,51811.65,745095,52,2600,1,1,1
2351,2014,46062.99,180786,53,2600,1,1,1
3827,2014,62645.66,208404,52,3640,1,0,0
7526,2014,27637.79,244322,53,2808,1,1,0
7899,2014,32244.09,135855,53,2080,1,0,0
7790,2014,58039.36,296703,51,3016,1,0,0
6050,2014,58039.36,279736,52,2600,1,1,0
6906,2014,24874.01,370394,54,2080,1,0,0
2555,2014,98574.79,707385,54,3660,1,0,0
2022,2014,341155.4,967186,50,3640,1,1,0
3590,2014,50669.29,852726,55,2340,1,0,1
8857,2014,54999.21,155593,55,2600,1,1,1
5417,2014,341155.4,503697,53,3640,1,1,1
7268,2014,47905.51,159426,51,2340,1,0,1
6086,2014,13818.9,125201,52,1080,1,0,0
8162,2014,128976.4,96969,54,2080,1,0,0
12019,2014,55275.59,686546,52,2860,1,1,1
5192,2014,46984.25,897137,53,2600,1,0,1
6994,2014,21188.97,234656,54,3112,0,0,1
3479,2014,96732.27,701476,51,2600,1,1,0
6511,2014,52511.8,219640,53,3640,1,0,1
9020,2014,39364.51,129829,54,2515,1,0,1
6499,2014,73700.78,114175,54,2600,1,1,0
1190,2014,36850.39,269760,55,3744,1,1,0
447,2014,47905.51,656862,52,2485,1,0,0
212,2014,59881.88,834179,54,3120,1,1,0
9539,2014,59881.88,128001,50,2860,1,0,1
7474,2014,35929.13,324370,54,2080,1,1,0
1642,2014,37771.65,219729,50,3100,0,0,0
2780,2014,36850.39,712609,50,3090,1,1,0
9760,2014,108155.9,168088,53,5096,1,0,0
4134,2014,29480.31,191322,52,2860,1,0,1
6219,2014,18425.2,134730,50,1460,0,0,0
6454,2014,79228.34,199400,51,3276,1,0,0
1805,2014,45141.73,736331,50,2340,1,1,1
6709,2014,59881.88,166703,53,4160,0,0,1
6199,2014,30033.99,328928,55,2445,1,1,1
