,person,year,labinc,wt,age,hours,male,married,pp
23783,6207,2008,40524.41,238482,44,850,1,1,0
23784,11963,1991,40038.34,841856,27,2920,1,0,0
23786,89,1996,57001.34,282160,37,2080,0,1,0
23787,8907,1988,18438.05,91350,26,2716,1,0,0
23788,1837,1993,9056.625,147985,35,710,1,0,0
23789,2903,1993,42264.25,647371,31,2233,1,0,0
23790,6485,1998,42264.25,110382,38,1300,0,1,0
23791,10396,1984,16785.89,54297,26,880,0,1,0
23794,3424,1985,29387.56,665340,26,1750,0,1,0
23798,4429,1998,128431.1,653489,35,1820,1,0,0
23799,1182,1992,52845.06,679373,34,2757,0,0,0
23801,3925,2012,90233.37,577012,50,5200,1,0,0
23802,2469,1998,44148.19,427258,37,2288,0,0,0
23803,12104,1988,14750.44,576566,31,1400,0,1,0
23804,3251,1994,58849.99,588973,30,2521,1,1,0
23805,3910,1998,45486.01,674190,34,2725,1,1,0
23806,3211,1984,18884.13,789997,27,2200,1,1,0
23807,3256,1991,35233.73,729082,31,1325,1,1,0
23808,3910,2000,44326.45,688654,36,2080,1,1,0
23809,3912,1996,55611.06,687911,38,2080,0,1,0
23810,6844,1991,55611.06,200201,28,1110,1,0,0
23812,11963,2012,326578.3,1227166,48,2080,1,1,0
23813,3011,1993,73585.08,695541,32,2170,0,1,0
23815,6068,2010,59000.0,401750,51,3280,0,1,0
23816,3011,1994,44137.49,710857,33,2350,0,1,0
23817,12255,1987,39923.43,149818,27,1216,1,0,0
23818,5022,2008,311858.6,661989,45,688,1,1,0
23819,6485,2010,311858.6,116525,49,2067,0,1,0
23821,6485,1993,46627.99,108759,33,4329,0,1,0
23822,12100,2012,18996.5,535170,50,1040,1,1,0
23823,3256,2010,50000.0,913730,50,1040,1,1,0
23824,3607,1985,10133.64,683100,28,1025,1,0,0
23825,3256,2008,25327.75,924185,48,2080,1,1,0
23826,3607,1986,6958.265,714732,29,1530,1,0,0
23827,12072,1994,58849.99,700111,37,2200,1,1,0
23828,7773,2004,40404.11,112194,44,646,0,0,0
23830,3251,1992,44918.3,590177,28,4380,1,1,0
23832,3256,1998,77593.79,796726,38,2340,1,1,0
23833,10186,1993,37735.94,79971,30,2080,1,0,0
23834,4524,1992,85484.65,110518,29,1615,1,0,0
23835,4524,1993,75471.88,111205,30,1640,1,0,0
23837,4524,2006,54097.58,132851,43,3744,1,0,0
23839,4524,1990,123982.8,114585,28,697,1,0,0
23842,7603,1998,14716.06,233492,37,828,0,1,0
23843,4429,1988,30278.96,599660,25,1206,1,0,0
23844,4429,2008,53139.65,712377,45,2184,1,1,0
23845,1837,1990,12017.23,151672,32,1579,1,1,0
23851,6844,1993,54339.75,200917,30,1156,1,0,0
23853,1273,1987,11516.38,502352,25,1760,1,1,0
23854,7603,1996,15293.04,220975,35,1092,0,1,0
23856,3218,1987,5758.188,674443,27,1330,0,1,0
23858,5723,1992,38856.66,327047,32,2980,1,0,0
23860,7603,2012,9498.25,244272,51,556,0,1,0
23861,7603,2014,15661.42,251322,54,920,0,1,0
23862,6104,1991,12491.96,226344,31,1008,1,0,0
23864,6485,2008,91965.88,121656,48,2600,0,1,0
23865,3968,1992,38856.66,583321,29,2080,1,0,0
23866,8082,1989,31671.01,159006,32,2336,1,0,0
23867,1766,1994,80918.74,561446,35,3360,0,1,0
23869,12072,1984,27486.9,651351,27,2340,1,1,0
23873,4524,2000,273810.8,133508,38,1040,1,0,0
23875,996,1998,33445.6,595086,37,3120,1,1,0
23877,11963,2006,302747.4,1054636,42,2600,1,1,0
23879,6068,2008,32419.52,394995,49,4810,0,1,0
23880,81,2014,49748.03,837152,50,2080,1,1,0
23881,3172,1986,12922.49,576774,27,551,1,0,0
23882,1273,1998,22743.01,552675,35,2080,1,1,0
23885,3463,1990,35050.25,518410,26,1859,1,0,0
23886,1273,1989,19354.5,492524,27,2080,1,1,0
23887,8082,1988,31344.68,166709,30,2627,1,0,0
23888,4429,2012,53427.65,740251,49,2184,1,1,0
23889,4524,1988,55314.14,114220,25,760,1,0,0
23890,5536,2010,312324.0,154759,48,1140,0,0,0
23891,367,1994,38252.5,558556,34,2080,0,0,0
23893,6896,1990,50071.79,231354,30,4966,1,0,0
23894,1265,1990,16690.6,664032,32,2356,1,0,0
23895,6485,1991,130494.5,108253,31,880,0,1,0
23896,3256,1989,14199.17,717287,29,2782,1,0,0
23897,7603,2006,21639.03,232518,45,2004,0,1,0
23898,367,1992,41965.19,555363,32,2268,0,0,0
23899,6485,2014,92125.98,123797,54,630,0,1,0
23900,3256,1990,41726.49,735795,30,2400,1,1,0
23901,3424,1984,23080.6,625007,25,1226,0,1,0
23902,11852,1988,22125.66,548731,27,2080,1,0,0
23903,327,1996,41708.3,651988,37,2600,0,0,0
23904,6844,1990,16690.6,203830,28,1670,1,0,0
23908,7773,1988,12906.63,105581,28,1270,0,0,0
23909,3172,1987,36468.52,590655,28,2040,1,0,0
23910,7844,1994,36468.52,78634,31,1676,0,1,0
23912,9420,2012,51766.41,172203,55,2080,1,1,0
23913,6485,2004,115440.3,115326,44,980,0,1,0
23914,6844,2014,115440.3,271469,53,2340,1,0,0
23916,7768,1990,26704.96,78042,33,2080,1,0,0
23919,12072,1986,27037.83,669231,28,2515,1,1,0
23920,7844,1996,58391.61,84604,33,2028,0,1,0
23921,4595,2004,69264.19,742704,42,2600,1,1,0
23923,2901,1986,59642.27,788319,29,2805,0,0,0
23924,12072,1993,60377.5,682291,36,2556,1,1,0
23925,12410,1988,22125.66,264106,29,2303,1,1,0
23927,361,1986,45725.74,634246,28,2240,1,1,0
23928,996,2000,45725.74,612053,39,2548,1,1,0
23930,10396,1985,14320.86,54877,27,992,0,1,0
23931,12005,1994,26482.5,144598,32,1890,0,0,0
23932,10396,1986,11771.4,55474,28,904,0,1,0
23933,6766,1984,30424.43,71828,25,1932,0,0,0
23936,3256,2006,86556.13,962230,46,940,1,1,0
23937,12559,1990,16022.97,339576,31,2210,1,1,0
23938,6485,2000,273810.8,111067,40,2496,0,1,0
23939,7413,1996,65064.94,321197,38,2988,1,1,0
23942,896,1988,14750.44,512304,27,1745,0,1,0
23943,5536,2008,35458.86,148949,46,980,0,0,0
23944,1265,1993,35458.86,691563,35,1055,1,0,0
23946,1766,2008,20262.2,671277,49,2496,0,0,0
23947,1023,1993,67924.69,648667,34,2760,1,0,0
23949,9420,2006,54097.58,154676,48,2080,1,1,0
23951,4045,1998,25035.89,538698,36,1400,0,0,0
23952,8082,1984,12589.42,148395,26,942,1,0,0
23953,996,1996,25024.98,569256,35,2985,1,1,0
23954,4429,2014,56215.27,762781,51,2104,1,1,0
23955,8685,1987,7677.5830000000005,165334,27,3584,0,1,0
23956,1182,1998,53512.96,715988,39,2340,0,0,0
23957,1273,1990,18359.66,501977,28,1975,1,1,0
23960,2327,1996,8341.659,455493,33,1472,1,0,0
23961,5070,2000,5065.88,209093,37,780,1,0,0
23962,6766,1986,27833.06,73386,27,1930,0,0,0
23963,81,2004,46176.13,719184,40,4264,1,0,0
23964,5030,2012,23745.62,927014,53,1872,1,0,0
23965,3251,1993,45283.13,588783,29,2396,1,1,0
23967,5924,2006,28130.74,233101,45,576,1,0,0
23968,10470,2010,65000.0,107958,50,3360,1,0,0
23969,11939,2010,13000.0,521946,47,2320,1,0,0
23970,560,1987,38387.91,789260,27,3930,1,0,0
23971,8104,1990,66762.39,121657,32,2050,1,1,0
23973,6485,1992,42550.63,110447,32,2150,0,1,0
23976,3619,1991,12812.27,576323,29,1373,1,0,0
23978,12072,1985,26347.47,639613,27,2340,1,1,0
23979,1273,1992,22536.86,491964,30,2117,1,1,0
23980,1273,1991,20819.94,495330,29,1645,1,1,0
23983,374,1991,16015.33,431503,30,750,0,1,0
23984,1265,1991,20819.94,679657,33,2720,1,0,0
23987,959,1986,39761.52,607605,26,1185,1,1,0
23988,10470,2008,49642.39,105020,48,1860,1,0,0
23989,896,1990,25035.89,518188,29,1100,0,1,0
23990,9420,2010,55000.0,161225,52,2080,1,1,0
23993,361,1987,57581.88,631921,29,2600,1,1,0
23994,6485,1989,35190.01,107257,29,605,0,1,0
23995,2613,1992,45073.73,684714,33,2080,1,1,0
23996,9420,2008,53065.7,148249,50,2080,1,1,0
23997,5070,2004,306993.9,222595,41,3120,1,0,0
23998,7773,2000,60790.56,108051,40,860,0,1,0
23999,12337,1987,11516.38,118585,28,1255,0,0,0
24000,7554,2008,30393.3,96081,46,1560,1,1,0
24001,10392,1987,57581.88,94592,25,2025,1,0,0
24002,10253,1991,32831.44,97430,34,1760,1,0,0
24004,2168,2000,56991.15,677803,40,2444,1,1,0
24005,5510,2000,25329.4,548961,38,3328,0,0,0
24006,6035,1988,11062.83,203455,26,2080,1,0,0
24010,8360,2000,18997.05,102976,37,1200,1,0,0
24011,1190,1985,22294.02,216135,25,2280,1,0,0
24012,7840,1994,22294.02,127988,32,2080,1,0,0
24013,1289,1996,13902.76,159600,32,1600,1,0,0
24014,9583,1987,23032.75,159801,29,2700,1,1,0
24015,1741,2014,20267.71,933088,53,2080,1,0,0
24016,4425,1985,32224.98,510065,25,2550,0,0,0
24017,94,2000,41793.51,729886,43,1932,1,1,0
24020,8741,1992,26621.47,63162,28,2080,1,0,0
24021,8691,1990,18359.66,185727,28,2110,1,0,0
24022,10556,1984,6714.356,107711,26,710,1,0,0
24024,4755,2014,25795.27,723155,53,3432,1,1,0
24025,9764,2000,25329.4,117759,42,3432,1,0,0
24026,8524,1989,36949.51,77299,27,2410,1,1,0
24027,4460,2014,18425.2,1035764,55,2840,1,1,0
24028,4979,1991,24023.0,155204,26,3830,1,0,0
24029,2327,1994,8827.499,424995,31,855,1,0,0
24030,5104,2010,43000.0,646249,47,2080,0,0,0
24032,6432,2008,7598.326,195167,44,640,1,0,0
24033,2168,2008,55721.05,741907,47,2496,1,0,0
24034,4657,1991,80076.67,717615,31,1750,0,1,0
24035,2217,2010,18100.0,754056,51,1924,0,1,0
24036,10179,2010,10000.0,91117,49,2080,1,0,0
24037,5675,1998,59934.51,715141,40,2080,0,1,0
24038,1763,1996,29195.81,130935,34,2080,1,0,0
24040,8741,1993,27782.71,62709,29,2080,1,1,0
24045,9037,1996,6506.494000000001,137410,37,1040,0,0,0
24046,1706,1989,61582.51,903136,29,3210,1,0,0
24047,413,1996,10427.07,533824,36,2020,1,0,0
24048,5604,2004,31168.88,670522,44,2600,1,1,0
24049,1291,1989,22873.5,156846,26,1840,1,1,0
24050,10510,1984,26227.96,104149,26,2386,1,1,0
24051,7239,1989,17595.0,117981,26,1960,1,0,0
24052,709,1986,11530.84,138250,25,2118,1,0,0
24053,9869,1998,14716.06,157505,38,2184,1,0,0
24054,185,1998,34783.42,569088,33,2080,1,0,0
24055,3161,2000,31661.75,524062,36,3692,1,0,0
24056,5675,1996,55611.06,719282,38,1960,0,1,0
24058,4113,1986,38856.66,534428,25,765,1,0,0
24059,2749,2012,5698.95,1103305,55,1300,1,0,0
24060,4662,2000,53191.74,612187,37,1600,0,1,0
24061,7239,1991,17616.87,113907,28,2120,1,1,0
24062,724,1990,11354.61,527257,29,1220,0,1,0
24063,341,1985,35467.75,473717,25,2080,0,0,0
24064,327,1984,31473.55,655393,25,2080,0,0,0
24065,4657,1992,37302.39,717615,32,2960,0,1,0
24066,1564,2004,11544.03,678533,44,1680,0,1,0
24067,8879,1991,17616.87,88149,27,1556,1,1,0
24068,10519,1992,34970.99,89940,32,1024,1,0,0
24072,1603,1989,10557.0,639666,30,3620,1,1,0
24074,725,1989,40468.51,546615,26,1369,1,1,0
24075,1867,1988,32082.2,571179,26,2428,1,0,0
24076,10324,1993,32082.2,80921,29,1660,1,0,0
24077,3872,1992,34970.99,647341,34,2108,0,0,0
24081,7845,2012,25645.27,226971,50,2600,1,1,0
24082,4652,1992,56474.27,510610,31,1976,1,0,0
24083,1291,1991,48046.0,161251,28,1855,1,0,0
24084,367,1993,39245.38,546782,33,2185,0,0,0
24085,2530,2006,29212.69,614595,41,1032,0,1,0
24087,8082,1986,15904.61,159709,28,2592,1,0,0
24088,5979,2012,11397.9,279998,51,2600,1,0,0
24089,8682,1991,32270.9,194057,31,2080,1,0,0
24091,1450,1996,20576.09,132572,34,2080,1,0,0
24092,1560,1994,8827.499,762002,33,780,1,0,0
24093,3483,1987,19193.96,744350,27,1800,1,0,0
24095,1959,1986,27833.06,523138,25,2080,1,0,0
24096,1371,1996,27833.06,548517,36,2080,1,0,0
24097,8914,2004,32323.29,93062,41,2080,1,1,0
24099,5650,2004,51948.14,764474,43,4236,1,1,0
24100,5133,1993,11320.78,571364,32,2000,1,0,0
24101,1148,2012,24695.45,200590,54,3640,1,0,0
24103,3872,1993,36226.5,631407,35,2080,0,1,0
24104,94,1989,42228.01,633364,32,2236,1,1,0
24106,5675,1988,40563.7,686465,30,1970,0,1,0
24107,3640,2000,20263.52,609433,35,2080,1,1,0
24109,6882,2012,52240.37,107386,52,2080,1,1,0
24110,2854,1994,35310.0,522805,31,2340,1,1,0
24113,4312,1987,19193.96,162335,25,1800,1,0,0
24114,341,1998,68229.02,531790,39,2080,0,1,0
24115,6462,2000,27862.34,295287,36,2346,1,0,0
24116,1284,1989,12316.5,492524,27,2586,1,0,0
24118,9841,1998,10702.59,108224,34,1000,1,1,0
24120,7790,2008,7091.771,261510,44,640,1,0,0
24122,3872,1990,35050.25,630369,32,2080,0,0,0
24125,1555,1987,19282.25,682760,26,1410,1,0,0
24126,5470,1991,19218.4,441381,29,1560,1,0,0
24130,3161,2006,32458.55,575257,42,2912,1,1,0
24131,4657,1994,58849.99,721133,34,2380,0,1,0
24132,7315,1984,8392.945,180992,26,890,1,1,0
24133,463,1990,18359.66,634411,30,3302,1,0,0
24136,984,1998,46823.84,879537,39,2780,1,1,0
24139,10519,1986,13916.53,87097,25,1872,1,0,0
24141,2171,1994,26482.5,168246,33,2610,1,0,0
24142,5527,1996,18073.59,552159,36,2585,1,1,0
24143,2168,1996,50188.98,630409,36,2496,1,1,0
24147,7434,1998,40134.72,329399,35,3120,1,0,0
24148,7294,1990,13352.48,84538,29,1572,1,0,0
24150,2693,1986,37773.44,119036,26,2981,1,0,0
24151,7444,2004,11544.03,296459,41,564,1,0,0
24152,8879,1993,15094.38,86324,29,1660,1,1,0
24153,2304,1990,23366.84,598390,33,2920,1,0,0
24154,2110,1998,33445.6,532127,35,1140,1,0,0
24155,6035,1987,9596.979,207117,25,2080,1,0,0
24156,1371,1988,73752.19,504086,28,2780,1,1,0
24157,2901,1989,110560.0,797547,32,2760,0,0,0
24159,8543,1989,24703.38,71768,31,1600,1,1,0
24160,4130,1994,29425.0,519584,30,2500,1,1,0
24163,291,2004,11544.03,237961,45,4160,1,0,0
24166,2674,1993,16603.81,108304,33,1979,1,1,0
24167,3922,2014,40738.11,963264,55,2490,0,1,0
24168,10341,1993,40738.11,74323,31,2332,1,0,0
24169,10253,1996,30725.11,100659,39,2080,1,1,0
24170,10179,1988,18438.05,74224,27,2000,1,0,0
24171,2168,1989,43987.51,627227,29,2584,1,0,0
24172,3227,1987,14395.47,578799,26,1840,0,1,0
24173,6305,2006,77900.52,109932,46,4732,1,1,0
24174,2944,1996,18351.65,153434,33,3800,1,0,0
24175,6677,1994,11034.37,76597,32,1216,1,0,0
24176,12302,1989,33430.51,139001,29,2895,1,1,0
24177,2168,1991,42440.64,598029,31,3000,1,0,0
24179,8992,1993,12075.5,86111,32,2080,1,0,0
24180,8630,2000,22796.46,118754,36,2080,1,1,0
24182,1450,1998,18729.54,138609,36,2080,1,1,0
24183,9816,1993,15094.38,119908,30,1790,1,0,0
24184,2903,1990,38388.37,653967,28,2338,1,0,0
24185,5854,1993,25660.44,97315,34,2080,1,0,0
24186,8879,1994,16183.75,90203,30,2080,1,1,0
24187,8993,1991,16816.1,87047,30,2080,1,0,0
24188,3965,1989,74778.77,583900,27,2380,1,1,0
24189,8682,1993,18852.88,191971,32,2436,1,0,0
24190,2991,2012,42742.12,641478,50,1248,0,1,0
24191,3671,1993,37735.94,534388,29,2080,0,1,0
24192,2673,1988,22125.66,168927,29,2144,1,1,0
24193,2229,2006,35704.4,511922,44,2080,0,0,0
24195,2901,1988,105325.5,786868,31,2765,0,0,0
24196,1450,2008,16209.76,143635,46,2496,1,1,0
24197,10253,1985,19659.27,92654,28,1800,1,1,0
24199,361,1996,192935.6,695695,38,2861,1,0,0
24201,9079,1998,16696.04,74625,35,1800,1,0,0
24202,2749,1993,16696.04,779409,35,4784,1,0,0
24203,10556,1987,17274.56,112208,29,2000,1,0,0
24204,1547,1986,35785.36,637003,26,3440,1,1,0
24205,2168,2014,47905.51,828539,54,2195,1,0,0
24206,3671,1989,17595.0,535743,25,905,0,0,0
24207,12132,2000,17595.0,191353,42,2340,1,0,0
24208,12132,1998,17595.0,181920,40,2080,1,0,0
24209,6063,1992,24868.26,171603,32,1922,0,0,0
24210,2229,2004,30072.2,499963,43,2080,0,0,0
24211,2171,1993,34717.06,162493,32,3763,1,0,0
24212,7999,1987,23032.75,220588,28,760,1,0,0
24213,5675,1985,32427.66,675448,26,2080,0,1,0
24215,433,1994,17655.0,569073,33,1920,1,1,0
24216,6882,2010,48000.0,106553,49,2080,1,1,0
24218,367,1991,40038.34,538081,31,2172,0,0,0
24220,1960,1991,51809.61,547967,27,2080,0,0,0
24221,5675,1984,29375.31,668312,25,2000,0,1,0
24222,1959,1991,40038.34,513786,30,2080,1,0,0
24223,8360,2004,23088.06,103823,40,2600,1,1,0
24224,2168,2006,62320.41,764630,45,2496,1,0,0
24225,1777,1992,54399.32,757667,34,2600,1,0,0
24228,2168,1998,56322.39,659014,37,2080,1,1,0
24229,7102,1990,11683.42,141568,29,2080,0,0,0
24231,9693,1990,45064.61,65443,30,2600,0,0,0
24234,9005,2004,34632.09,172214,47,3420,1,1,0
24236,3806,2000,16464.11,639328,42,1300,0,1,0
24240,7859,1992,15542.66,105069,33,2080,1,0,0
24241,1763,2004,50447.42,148253,42,3120,1,1,0
24242,6016,1992,15542.66,206879,32,2280,1,0,0
24243,7881,1988,23969.46,97584,26,2220,1,1,0
24245,145,2006,10819.52,590690,43,1268,1,0,0
24246,1763,1990,6818.109,115908,28,1784,1,0,0
24247,3460,1990,26704.96,519627,26,2125,1,0,0
24248,8914,1998,24080.83,83428,34,2080,1,1,0
24249,629,1989,23753.25,550729,27,2080,1,1,0
24250,2363,1986,23856.91,150093,27,2000,1,0,0
24251,3215,1989,32374.81,748299,31,2080,1,0,0
24252,1488,2000,8865.29,221827,43,3532,1,0,0
24253,4914,2008,42550.63,735617,48,2272,1,1,0
24255,4004,1986,49701.89,693504,27,2080,1,0,0
24257,7848,1994,20597.5,190057,31,2080,1,0,0
24258,4524,2012,326578.3,135551,50,2600,1,0,0
24260,12458,1990,15021.54,52035,28,680,1,0,0
24261,10253,1994,27953.75,98903,37,1360,1,0,0
24262,5493,1991,9609.201,488879,31,1792,1,1,0
24263,3640,1998,22261.39,593997,33,2080,1,1,0
24264,8865,1998,22261.39,110376,36,1968,1,0,0
24267,2903,1988,35032.29,644045,26,2211,1,0,0
24269,5032,2000,17730.58,583157,39,1820,0,1,0
24270,5757,2008,8104.880999999999,135528,45,1040,1,0,0
24272,5510,1998,26756.48,513952,36,3664,0,0,0
24273,9841,2000,12664.7,110956,36,2120,1,1,0
24276,3215,1987,27255.42,765343,29,2080,1,0,0
24277,10567,1992,15542.66,92116,34,1480,1,0,0
24278,5104,2004,41096.75,635354,41,2080,0,0,0
24279,4063,1994,23540.0,582345,33,2080,1,0,0
24282,2682,1989,31671.01,150513,25,2080,1,1,0
24283,4662,1988,34110.39,559683,25,2074,0,0,0
24284,3872,1989,34310.26,617090,31,2080,0,0,0
24286,2980,1998,93647.67,705111,41,2860,1,1,0
24287,9815,1994,22068.75,95803,33,2080,1,0,0
24288,4425,1986,43737.67,521103,26,2790,0,0,0
24289,537,1990,28374.01,645132,27,2080,1,0,0
24291,2881,1988,27657.07,528870,25,2000,1,1,0
24292,8741,1989,23577.3,63212,25,1920,1,0,0
24293,4130,1991,20819.94,522143,27,2080,1,0,0
24294,8683,1990,33381.2,192347,30,1370,1,1,0
24296,4914,2010,50000.0,770276,50,912,1,1,0
24299,5446,2006,10386.74,761323,47,2340,1,1,0
24300,4113,1991,19218.4,556356,30,2240,1,0,0
24301,4113,1994,10298.75,559230,33,755,1,0,0
24302,7611,1985,11349.68,174183,27,2080,0,0,0
24303,10587,1990,20028.72,80633,33,1000,1,0,0
24304,5675,1990,20028.72,683666,32,1250,0,1,0
24305,2168,2010,52000.0,736885,49,2236,1,0,0
24306,9764,2010,10000.0,129843,52,1300,1,0,0
24307,6006,1989,14076.0,216004,26,1875,1,0,0
24308,10179,1990,26704.96,73420,29,2700,1,0,0
24309,3251,1990,43395.55,589101,26,2252,1,1,0
24310,10520,2008,16209.76,125416,49,1820,1,1,0
24311,5244,1987,24952.14,123646,26,1120,1,0,0
24312,8741,1988,8481.502,64665,25,1600,1,0,0
24313,5446,2014,10443.4,769109,55,2080,1,1,0
24314,4025,1993,19622.69,513302,30,1600,1,0,0
24316,5446,2010,10000.0,762057,50,2080,1,1,0
24317,3483,1996,19463.87,803808,36,2808,1,0,0
24318,2229,2008,24314.64,507163,46,1716,0,0,0
24319,4373,1989,25512.76,599708,25,2080,0,0,0
24320,4652,1991,57592.75,504649,30,1976,1,0,0
24321,8297,1990,16690.6,109994,31,1525,1,0,0
24322,3872,1985,18240.56,633296,27,2325,0,0,0
24323,9693,1987,22073.05,66265,26,2080,0,0,0
24324,4662,2004,54256.95,635747,40,1520,0,1,0
24325,8520,1987,47984.89,247632,30,4565,1,1,0
24326,8879,1992,14920.96,86947,28,2110,1,1,0
24327,5675,2004,71573.0,815998,46,2340,0,1,0
24328,9114,2008,15196.65,116682,43,2580,1,0,0
24329,1777,1993,51320.88,768104,35,2480,1,0,0
24331,1532,1989,21114.0,776264,25,2080,0,0,0
24333,537,1989,21114.0,633853,26,3560,1,0,0
24334,717,1987,19961.72,520455,25,2492,1,0,0
24335,7974,2000,12664.7,77786,38,1040,0,1,0
24336,8741,2008,47616.18,75784,44,2080,1,1,0
24338,3640,1989,15835.5,548231,25,2080,1,1,0
24340,4823,1996,13902.76,557790,34,1520,1,1,0
24342,4657,1987,113987.2,126954,27,3360,0,1,0
24343,4328,1992,23314.0,832967,34,2134,1,1,0
24344,9815,2000,12664.7,112854,39,1080,1,0,0
24345,2168,1992,41188.06,605092,32,2654,1,0,0
24346,7859,1994,41188.06,107650,35,1960,1,0,0
24347,4823,2006,7573.661,665197,44,2110,1,1,0
24348,8456,1984,39992.39,107711,25,2080,1,1,0
24349,5281,1992,32639.59,458024,31,2080,1,1,0
24350,4662,2010,120000.0,646648,46,1960,0,1,0
24351,3941,2010,9000.0,219355,48,1050,1,0,0
24355,8852,1993,19622.69,71019,33,2660,1,0,0
24356,5604,1994,22261.48,508246,34,3858,1,1,0
24357,2091,1998,13913.37,481450,35,1352,1,1,0
24358,3872,1998,40134.72,687231,40,2080,0,1,0
24361,6867,1988,5531.414000000001,195617,26,503,1,0,0
24362,5146,2014,32244.09,717924,52,2080,1,1,0
24363,6507,2010,17000.0,319007,46,2025,1,0,0
24364,629,1988,24891.36,550673,26,2224,1,0,0
24365,8993,1992,18651.2,87436,31,2080,1,0,0
24366,2854,1993,28679.31,506042,30,1890,1,1,0
24367,4047,1996,8341.659,476294,33,1040,1,1,0
24368,8682,1996,27805.53,190422,35,2080,1,1,0
24369,4130,1993,25660.44,523239,29,2225,1,1,0
24371,5013,2010,75000.0,115231,46,1560,1,1,0
24372,2881,1998,36121.25,591254,35,1560,1,0,0
24373,10520,1992,11190.72,108896,33,1864,1,1,0
24374,7793,2014,13818.9,328056,55,1888,1,1,0
24376,8914,2000,22796.46,92302,36,2080,1,1,0
24378,5675,1992,40410.93,678569,34,2317,0,1,0
24383,8576,1993,39245.38,106886,29,1920,1,0,0
24384,4654,2014,11976.38,590555,50,2780,1,0,0
24385,3161,2008,35458.86,583307,44,1924,1,0,0
24386,1405,1991,30429.13,118554,30,2450,1,1,0
24388,6013,2006,22720.98,254670,42,2080,1,0,0
24389,6230,1989,11436.75,192531,29,2080,1,1,0
24393,9815,1998,18729.54,113243,37,1960,1,0,0
24395,341,1989,48386.26,491439,30,2080,0,1,0
24398,4243,2004,10389.63,166840,39,888,1,0,0
24399,4657,1988,27657.07,128208,28,2730,0,1,0
24400,10520,2000,15197.64,126745,41,2080,1,1,0
24401,3786,2010,35000.0,622726,51,2000,0,1,0
24402,6230,1991,19218.4,191675,31,1960,1,1,0
24403,8520,1989,19218.4,242117,32,3780,1,1,0
24405,4794,2010,104000.0,635113,45,2600,1,0,0
24406,6451,2012,12347.72,287557,48,1824,1,0,0
24409,4328,1993,24151.0,807925,35,2080,1,1,0
24411,4601,2006,32458.55,949534,49,2290,1,1,0
24412,8852,2000,15805.55,80537,40,2080,1,0,0
24413,10223,1989,15805.55,110971,30,2080,1,1,0
24414,2671,1991,19218.4,99861,30,3640,1,1,0
24415,8683,1991,16015.33,194057,30,640,1,1,0
24417,10247,1987,7677.5830000000005,104336,25,1385,1,1,0
24418,1371,1993,7677.5830000000005,521915,33,2250,1,1,0
24419,2505,1993,7547.188,642392,36,1040,0,0,0
24420,1739,2010,48000.0,871428,49,2640,1,1,0
24423,5013,2014,119763.8,122543,51,1560,1,0,0
24424,3872,1988,35032.29,659542,30,2040,0,0,0
24425,724,1998,29790.66,547006,37,2000,0,0,0
24426,672,2008,6078.661,173931,44,2162,1,0,0
24427,9565,2004,32323.29,113718,44,2860,1,1,0
24428,2811,1992,31085.33,527599,29,2080,1,1,0
24429,5094,2004,12005.79,889873,46,1040,1,0,0
24430,3784,2004,12005.79,500759,42,1520,0,0,0
24431,3484,1992,23314.0,648030,27,1473,1,0,0
24432,5604,2006,43278.06,653850,46,1755,1,1,0
24434,9581,1998,20067.36,97176,38,2080,1,0,0
24435,6506,1988,23047.56,269680,26,2400,1,0,0
24436,2881,1990,30376.89,537017,27,1995,1,0,0
24437,7463,1993,15094.38,178573,30,2080,1,0,0
24439,8993,1993,30395.28,86111,32,2080,1,0,0
24440,3872,1994,37516.87,631407,36,2080,0,1,0
24443,4030,1989,31671.01,647870,29,1820,0,1,0
24444,2881,2014,31671.01,769380,52,2600,1,1,0
24445,9328,1989,24633.01,175009,27,2080,1,0,0
24447,10416,1988,40563.7,60803,28,895,1,0,0
24450,10547,2004,19624.85,143645,43,2600,1,0,0
24451,2764,1990,30426.96,178564,32,2164,1,0,0
24452,10179,1989,17595.0,73450,28,2670,1,0,0
24453,5642,1989,21114.0,168019,31,2006,1,1,0
24454,6013,2012,11397.9,263102,49,2080,1,0,0
24455,537,1993,37735.94,644783,30,880,1,0,0
24456,2881,2000,50658.8,623166,37,1560,1,0,0
